Symbol,ISIN,Trade Date,Exchange,Segment,Series,Trade Type,Auction,Quantity,Price,Trade ID,Order ID,Order Execution Time
N100-E,INF247L01031,2021-01-18,BSE,EQ,E,buy,False,5,922.73,47700,1610941500022002046,2021-01-18T10:19:59
AMBUJACEM,INE079A01024,2021-02-02,NSE,EQ,EQ,buy,False,15,270.5,1612116,1000000007042480,2021-02-02T10:11:21
INDIACEM,INE383A01012,2021-02-02,NSE,EQ,EQ,buy,False,5,164.6,26964794,1100000006904134,2021-02-02T10:11:39
INDIGO,INE646L01027,2021-02-05,NSE,EQ,EQ,buy,False,3,1693.0,28664632,1100000014276069,2021-02-05T12:24:03
TATAPOWER,INE245A01021,2021-02-05,NSE,EQ,EQ,buy,False,4,89.4,79391324,1300000014765284,2021-02-05T12:27:30
BURGERKING,INE07T201019,2021-06-07,NSE,EQ,EQ,buy,False,42,163.5,4470436,1000000013751185,2021-06-07T13:01:15
PFC,INE134E01011,2021-06-24,NSE,EQ,EQ,buy,False,50,122.6,52983532,1200000005226725,2021-06-24T13:54:17
PFC,INE134E01011,2021-06-24,NSE,EQ,EQ,buy,False,20,122.6,53036745,1200000005226725,2021-06-24T14:01:40
NTPC,INE733E01010,2021-07-07,NSE,EQ,EQ,buy,False,55,117.65,53118274,1200000007806491,2021-07-07T13:29:41
POWERGRID,INE752E01010,2021-07-07,NSE,EQ,EQ,buy,False,19,229.5,53119960,1200000007771255,2021-07-07T13:29:56
POWERGRID,INE752E01010,2021-07-07,NSE,EQ,EQ,buy,False,1,229.5,53119961,1200000007771255,2021-07-07T13:29:56
ASHOKLEY,INE208A01029,2021-07-07,NSE,EQ,EQ,buy,False,15,123.2,2941859,1000000011725160,2021-07-07T14:01:38
LT,INE018A01030,2021-07-30,NSE,EQ,EQ,buy,False,2,1592.8,52701141,1200000009952515,2021-07-30T11:50:03
RELIANCE,INE002A01018,2020-02-14,NSE,EQ,EQ,buy,False,2,1486.55,77683210,1300000008764305,2020-02-14T14:46:13
YESBANK,INE528G01027,2020-02-14,NSE,EQ,EQ,buy,False,50,38.9,77852170,1300000009246556,2020-02-14T15:04:38
YESBANK,INE528G01027,2020-02-18,NSE,EQ,EQ,sell,False,50,34.8,75848625,1300000002818332,2020-02-18T10:30:41
IRCTC,INE335Y01012,2020-02-19,NSE,EQ,EQ,buy,False,1,1677.6,25057308,1100000000260790,2020-02-19T09:16:17
IRCTC,INE335Y01012,2020-02-19,NSE,EQ,EQ,buy,False,1,1723.7,25697819,1100000002096992,2020-02-19T09:59:30
FOODSIN-X,INE976E01023,2020-02-20,BSE,EQ,X,buy,False,15,56.0,825900,1582169400002684295,2020-02-20T09:46:32
IDEA,INE669E01016,2020-02-20,BSE,EQ,A,buy,False,100,4.78,7046000,1582169400001178374,2020-02-20T10:16:18
IDEA,INE669E01016,2020-02-20,BSE,EQ,A,sell,False,100,4.71,9817600,1582169400001215246,2020-02-20T10:47:36
IDEA,INE669E01016,2020-02-20,BSE,EQ,A,buy,False,200,4.68,10647100,1582169400001252244,2020-02-20T11:00:55
IDEA,INE669E01016,2020-02-20,BSE,EQ,A,sell,False,200,4.63,11646800,1582169400001256159,2020-02-20T11:22:33
IRCTC,INE335Y01012,2020-02-24,NSE,EQ,EQ,sell,False,2,1846.0,25342625,1100000000922662,2020-02-24T09:25:06
IRCTC,INE335Y01012,2020-02-24,NSE,EQ,EQ,buy,False,2,1872.0,25557068,1100000001460481,2020-02-24T09:36:18
TATAPOWER,INE245A01021,2020-02-24,NSE,EQ,EQ,buy,False,10,52.1,76928302,1300000005174103,2020-08-11T13:44:08
FOODSIN-X,INE976E01023,2020-02-25,BSE,EQ,X,sell,False,15,57.0,2869700,1582601400002762840,2020-08-11T13:44:09
IRCTC,INE335Y01012,2020-03-02,NSE,EQ,EQ,sell,False,2,1724.95,29329788,1100000009788524,2020-08-11T13:44:10
IRCTC,INE335Y01012,2020-03-11,NSE,EQ,EQ,buy,False,2,1283.75,25112734,1100000000318173,2020-08-11T13:44:11
TATAPOWER,INE245A01021,2020-03-11,NSE,EQ,EQ,buy,False,2,39.6,75412990,1300000000946832,2020-08-11T13:44:12
POLYCAB,INE455K01017,2020-03-11,NSE,EQ,EQ,buy,False,1,1017.0,50382248,1200000000911357,2020-08-11T13:44:13
IRCTC,INE335Y01012,2020-03-11,NSE,EQ,EQ,sell,False,1,1297.0,25896151,1100000002421494,2020-08-11T13:44:14
IRCTC,INE335Y01012,2020-03-11,NSE,EQ,EQ,sell,False,1,1296.95,25896195,1100000002421494,2020-08-11T13:44:15
POLYCAB,INE455K01017,2020-03-13,NSE,EQ,EQ,sell,False,1,850.0,50618057,1200000001182394,2020-08-11T13:44:16
TATAPOWER,INE245A01021,2020-03-13,NSE,EQ,EQ,buy,False,2,40.95,76033265,1300000002481357,2020-08-11T13:44:17
N100,INF247L01031,2020-03-16,NSE,EQ,EQ,buy,False,4,559.95,50045618,1200000000156823,2020-08-11T13:44:18
YESBANK,INE528G01035,2020-03-16,NSE,EQ,EQ,buy,False,10,34.0,75151619,1300000000601770,2020-08-11T13:44:19
YESBANK,INE528G01035,2020-03-16,NSE,EQ,EQ,buy,False,5,32.5,75235621,1300000000755546,2020-08-11T13:44:20
YESBANK,INE528G01035,2020-03-16,NSE,EQ,EQ,sell,False,15,33.75,75553312,1300000001842153,2020-08-11T13:44:21
HDFCBANK,INE040A01034,2020-03-16,NSE,EQ,EQ,buy,False,1,1005.0,28341097,1100000005263481,2020-08-11T13:44:22
AUROPHARMA,INE406A01037,2020-03-16,NSE,EQ,EQ,buy,False,3,410.0,3401809,1000000011372021,2020-08-11T13:44:23
AUROPHARMA,INE406A01037,2020-03-16,NSE,EQ,EQ,sell,False,3,404.65,4507473,1000000015988770,2020-08-11T13:44:24
AUROPHARMA,INE406A01037,2020-03-17,NSE,EQ,EQ,buy,False,3,409.0,202762,1000000000202740,2020-08-11T13:44:25
APOLLOTYRE,INE438A01022,2020-03-17,NSE,EQ,EQ,buy,False,5,95.0,226582,1000000000351181,2020-08-11T13:44:26
KOTAKBANK,INE237A01028,2020-03-23,NSE,EQ,EQ,sell,False,2,1163.75,50383165,1200000001026167,2020-08-11T13:44:27
KOTAKBANK,INE237A01028,2020-03-23,NSE,EQ,EQ,buy,False,2,1151.0,50505111,1200000001260840,2020-08-11T13:44:28
KOTAKBANK,INE237A01028,2020-03-23,NSE,EQ,EQ,sell,False,2,1140.15,50581248,1200000001597774,2020-08-11T13:44:29
KOTAKBANK,INE237A01028,2020-03-23,NSE,EQ,EQ,buy,False,2,1140.0,50598211,1200000001630724,2020-08-11T13:44:30
LT,INE018A01030,2020-03-23,NSE,EQ,EQ,sell,False,2,714.35,51937008,1200000005772612,2020-08-11T13:44:31
LT,INE018A01030,2020-03-23,NSE,EQ,EQ,buy,False,2,710.0,52370928,1200000005791594,2020-08-11T13:44:32
KOTAKBANK,INE237A01028,2020-03-24,NSE,EQ,EQ,buy,False,2,1139.25,50019176,1200000000084868,2020-08-11T13:44:33
AXISBANK,INE238A01034,2020-03-24,NSE,EQ,EQ,buy,False,2,330.75,47067,1000000000151804,2020-08-11T13:44:34
PVR,INE191H01014,2020-03-24,NSE,EQ,EQ,sell,False,1,1182.25,50150074,1200000000435030,2020-08-11T13:44:35
ASHOKLEY,INE208A01029,2020-03-24,NSE,EQ,EQ,buy,False,5,37.0,239485,1000000000373030,2020-08-11T13:44:36
PVR,INE191H01014,2020-03-24,NSE,EQ,EQ,buy,False,1,1172.6,50209187,1200000000609292,2020-08-11T13:44:37
PVR,INE191H01014,2020-03-24,NSE,EQ,EQ,buy,False,1,1150.0,50292578,1200000000564864,2020-08-11T13:44:38
PVR,INE191H01014,2020-03-24,NSE,EQ,EQ,sell,False,1,1140.0,50301862,1200000000876192,2020-08-11T13:44:39
PVR,INE191H01014,2020-03-24,NSE,EQ,EQ,sell,False,1,1155.0,50369764,1200000001075376,2020-08-11T13:44:40
PVR,INE191H01014,2020-03-24,NSE,EQ,EQ,sell,False,1,1175.0,50422043,1200000001225138,2020-08-11T13:44:41
PVR,INE191H01014,2020-03-24,NSE,EQ,EQ,sell,False,1,1203.05,51392539,1200000004220246,2020-08-11T13:44:42
PVR,INE191H01014,2020-03-24,NSE,EQ,EQ,sell,False,1,1216.1,51536996,1200000004650171,2020-08-11T13:44:43
PVR,INE191H01014,2020-03-24,NSE,EQ,EQ,buy,False,4,1305.0,52078886,1200000006322779,2020-08-11T13:44:44
PVR,INE191H01014,2020-03-25,NSE,EQ,EQ,sell,False,1,1273.0,50301630,1200000000902044,2020-08-11T13:44:45
PVR,INE191H01014,2020-03-25,NSE,EQ,EQ,buy,False,1,1266.0,50329362,1200000000923808,2020-08-11T13:44:46
PVR,INE191H01014,2020-03-25,NSE,EQ,EQ,buy,False,1,1299.0,50440770,1200000001261079,2020-08-11T13:44:47
PVR,INE191H01014,2020-03-25,NSE,EQ,EQ,sell,False,1,1303.0,50494160,1200000001311764,2020-08-11T13:44:48
LT,INE018A01030,2020-03-25,NSE,EQ,EQ,buy,False,2,765.75,53516751,1200000010167373,2020-08-11T13:44:49
IRCTC,INE335Y01012,2020-03-26,NSE,EQ,EQ,buy,False,1,856.15,30614967,1100000004469881,2020-08-11T13:44:50
IDEA,INE669E01016,2020-05-29,BSE,EQ,A,buy,False,320,7.34,16102200,1590723000000539860,2020-08-11T13:44:51
IRCTC,INE335Y01012,2020-06-17,NSE,EQ,EQ,sell,False,1,1399.5,28504755,1100000009987258,2020-08-11T13:44:52
INFY,INE009A01021,2020-06-18,NSE,EQ,EQ,buy,False,2,711.05,27771908,1100000006521054,2020-08-11T13:44:53
GLENMARK,INE935A01035,2020-06-22,NSE,EQ,EQ,buy,False,4,533.05,29875497,1100000012749399,2020-08-11T13:44:54
GLENMARK,INE935A01035,2020-06-23,BSE,EQ,A,sell,False,4,476.8,28757900,1592888320291820178,2020-08-11T13:44:55
PIDILITIND,INE318A01026,2020-07-07,NSE,EQ,EQ,buy,False,2,1406.0,51298217,1200000003769678,2020-08-11T13:44:56
IDEA,INE669E01016,2020-07-28,BSE,EQ,A,sell,False,320,7.86,19866300,1595907000031362627,2020-08-11T13:44:57
ASIANPAINT,INE021A01026,2020-08-11,NSE,EQ,EQ,buy,False,1,1800.25,3091770,1000000010136282,2020-08-11T13:44:58
ITC,INE154A01025,2021-10-18,NSE,EQ,EQ,buy,False,20,258.1,26183815,1100000002829335,2021-10-18T09:28:00
WEBELSOLAR,INE855C01015,2021-10-18,NSE,EQ,EQ,buy,False,55,83.75,76373967,1300000003515500,2021-10-18T09:35:34
NATIONALUM,INE139A01034,2021-10-18,NSE,EQ,EQ,buy,False,80,120.55,50990818,1200000001896002,2021-10-18T09:36:58
HINDALCO,INE038A01020,2021-10-18,NSE,EQ,EQ,buy,False,13,544.0,27448916,1100000006588917,2021-10-18T09:59:45
TATAPOWER,INE245A01021,2021-10-18,NSE,EQ,EQ,buy,False,60,255.6,82259722,1300000019727800,2021-10-18T13:49:27
TATAPOWER,INE245A01021,2021-10-18,NSE,EQ,EQ,buy,False,120,255.65,82259723,1300000019727800,2021-10-18T13:49:27
ASHOKLEY,INE208A01029,2021-10-18,NSE,EQ,EQ,buy,False,35,144.7,4195799,1000000014652728,2021-10-18T13:51:11
TATAPOWER,INE245A01021,2021-10-18,NSE,EQ,EQ,sell,False,180,257.85,84384452,1300000024891549,2021-10-18T15:21:57
ASHOKLEY,INE208A01029,2021-10-18,NSE,EQ,EQ,sell,False,35,144.7,5605044,1000000018644700,2021-10-18T15:22:14
PIDILITIND,INE318A01026,2021-10-19,NSE,EQ,EQ,sell,False,2,2514.0,50518502,1200000001591772,2021-10-19T09:25:33
TATAPOWER,INE245A01021,2021-10-19,NSE,EQ,EQ,sell,False,18,254.1,75868935,1300000002299940,2021-10-19T09:25:38
LT,INE018A01030,2021-10-19,NSE,EQ,EQ,sell,False,4,1841.0,50583294,1200000002018387,2021-10-19T09:27:32
INFY,INE009A01021,2021-10-19,NSE,EQ,EQ,sell,False,2,1799.4,25850664,1100000002614786,2021-10-19T09:28:18
ASIANPAINT,INE021A01026,2021-10-19,NSE,EQ,EQ,sell,False,1,3248.4,520699,1000000001842190,2021-10-19T09:28:43
AUROPHARMA,INE406A01037,2021-10-19,NSE,EQ,EQ,sell,False,3,724.45,529936,1000000001876646,2021-10-19T09:29:02
INDIACEM,INE383A01012,2021-10-19,NSE,EQ,EQ,sell,False,5,217.7,25898778,1100000002779024,2021-10-19T09:29:42
AMBUJACEM,INE079A01024,2021-10-19,NSE,EQ,EQ,sell,False,15,407.85,552874,1000000001960999,2021-10-19T09:29:56
RELIANCE,INE002A01018,2021-10-19,NSE,EQ,EQ,sell,False,2,2723.1,76139076,1300000003112761,2021-10-19T09:31:08
IDEA,INE669E01016,2021-10-20,NSE,EQ,EQ,sell,False,3500,10.35,27043812,1100000006210532,2021-10-20T09:49:48
IDEA,INE669E01016,2021-10-20,NSE,EQ,EQ,sell,False,500,10.45,27697259,1100000008015620,2021-10-20T10:02:23
IDEA,INE669E01016,2021-10-20,NSE,EQ,EQ,buy,False,4000,10.65,34873204,1100000029569994,2021-10-20T15:22:46
ONGC,INE213A01029,2021-10-21,NSE,EQ,EQ,buy,False,120,157.8,52117208,1200000009332240,2021-10-21T10:57:53
AXISBANK,INE238A01034,2021-11-26,NSE,EQ,EQ,sell,False,2,666.8,3547601,1000000016044345,2021-11-26T12:21:09
HDFCBANK,INE040A01034,2021-11-26,NSE,EQ,EQ,sell,False,1,1494.9,29452943,1100000015730773,2021-11-26T12:22:11
KOTAKBANK,INE237A01028,2021-11-26,NSE,EQ,EQ,sell,False,2,1963.4,54153132,1200000016277262,2021-11-26T12:22:54
VEDL,INE205A01025,2022-09-13,NSE,EQ,EQ,buy,False,90,273.95,75562373,1300000002196285,2022-09-13T09:30:33
VEDL,INE205A01025,2022-09-13,NSE,EQ,EQ,buy,False,19,273.9,75610913,1300000002386529,2022-09-13T09:32:30
VEDL,INE205A01025,2022-09-15,NSE,EQ,EQ,sell,False,109,316.4,79887831,1300000022532717,2022-09-15T14:36:54
WEBELSOLAR,INE855C01015,2023-02-14,NSE,EQ,EQ,sell,False,55,84.7,76526726,1300000008192752,2023-02-14T10:58:09
ASHOKLEY,INE208A01029,2023-02-14,NSE,EQ,EQ,sell,False,20,148.4,1935465,1000000009738869,2023-02-14T10:59:06
APOLLOTYRE,INE438A01022,2023-02-16,NSE,EQ,EQ,sell,False,5,332.1,2692405,1000000012040915,2023-02-16T12:03:23
DELHIVERY,INE148O01028,2023-02-23,NSE,EQ,EQ,buy,False,10,341.7,26543055,1100000009264100,2023-02-23T10:45:01
DELHIVERY,INE148O01028,2023-02-23,NSE,EQ,EQ,buy,False,6,341.7,26543056,1100000009264100,2023-02-23T10:45:01
DELHIVERY,INE148O01028,2023-02-23,NSE,EQ,EQ,buy,False,10,341.7,26543054,1100000009264100,2023-02-23T10:45:01
MON100,INF247L01AP3,2023-03-08,NSE,EQ,EQ,sell,False,10,98.09,52516112,1200000015589711,2023-03-08T12:36:14
MON100,INF247L01AP3,2023-03-08,NSE,EQ,EQ,sell,False,80,98.08,52516113,1200000015589711,2023-03-08T12:36:14
ONGC,INE213A01029,2023-03-08,NSE,EQ,EQ,sell,False,120,157.6,52531736,1200000015707577,2023-03-08T12:38:18
HINDUNILVR,INE030A01027,2023-03-08,NSE,EQ,EQ,buy,False,1,2488.2,27651028,1100000014689675,2023-03-08T12:41:28
HINDUNILVR,INE030A01027,2023-03-08,NSE,EQ,EQ,buy,False,6,2488.2,27651029,1100000014689675,2023-03-08T12:41:28
HINDUNILVR,INE030A01027,2023-03-10,NSE,EQ,EQ,buy,False,1,2464.6,27604340,1100000016083970,2023-03-10T12:48:31
PAYTM,INE982J01020,2023-03-14,NSE,EQ,EQ,buy,False,13,590.45,51067799,1200000005614284,2023-03-14T10:09:42
NATIONALUM,INE139A01034,2023-03-14,NSE,EQ,EQ,sell,False,3,82.05,51114242,1200000005828493,2023-03-14T10:14:00
PAYTM,INE982J01020,2023-03-14,NSE,EQ,EQ,buy,False,1,590.75,51122216,1200000005876045,2023-03-14T10:14:45
SETFNIF50,INF200KA1FS1,2023-06-21,NSE,EQ,EQ,buy,False,128,195.52,77153341,1300000009905234,2023-06-21T10:54:46
INDIGO,INE646L01027,2023-06-28,NSE,EQ,EQ,buy,False,4,2587.75,29286196,1100000026615933,2023-06-28T14:31:19
INDIGO,INE646L01027,2023-07-05,NSE,EQ,EQ,buy,False,1,2662.2,24392297,1100000024048002,2023-07-05T13:29:29
INDIGO,INE646L01027,2023-07-05,NSE,EQ,EQ,buy,False,1,2662.2,24392298,1100000024048002,2023-07-05T13:29:29
SETFNIF50,INF200KA1FS1,2023-07-10,NSE,EQ,EQ,buy,False,11,201.19,64496524,1300000026229867,2023-07-10T14:22:13
SETFNIF50,INF200KA1FS1,2023-07-10,NSE,EQ,EQ,buy,False,39,201.21,64496525,1300000026229867,2023-07-10T14:22:13
HINDUNILVR,INE030A01027,2023-07-11,NSE,EQ,EQ,buy,False,1,2696.9,24317792,1100000023807128,2023-07-11T13:46:46
ITC,INE154A01025,2023-07-11,NSE,EQ,EQ,buy,False,2,472.55,24327364,1100000023856105,2023-07-11T13:47:29
ITC,INE154A01025,2023-07-11,NSE,EQ,EQ,buy,False,2,472.55,24327365,1100000023856105,2023-07-11T13:47:29
HDFCSML250,INF179KC1FB2,2023-07-11,NSE,EQ,EQ,buy,False,2,108.56,24520779,1100000024934756,2023-07-11T14:01:24
NATIONALUM,INE139A01034,2023-07-12,NSE,EQ,EQ,sell,False,50,83.55,40865366,1200000004354058,2023-07-12T09:35:56
HINDALCO,INE038A01020,2023-07-12,NSE,EQ,EQ,sell,False,1,424.75,20690712,1100000004213749,2023-07-12T09:37:13
HINDALCO,INE038A01020,2023-07-12,NSE,EQ,EQ,sell,False,6,424.75,20690711,1100000004213749,2023-07-12T09:37:13
LT,INE018A01030,2023-07-12,NSE,EQ,EQ,buy,False,1,2452.25,43207584,1200000018775063,2023-07-12T12:03:19
HDFCSML250,INF179KC1FB2,2023-07-12,NSE,EQ,EQ,buy,False,7,109.19,23068366,1100000018642978,2023-07-12T12:04:44
HDFCSML250,INF179KC1FB2,2023-07-12,NSE,EQ,EQ,buy,False,3,109.2,23068367,1100000018642978,2023-07-12T12:04:44
JSWENERGY,INE121E01018,2023-07-12,NSE,EQ,EQ,buy,False,7,309.6,44142752,1200000024946101,2023-07-12T13:22:19
TATACOMM,INE151A01013,2023-07-12,NSE,EQ,EQ,buy,False,4,1614.0,64892653,1300000025859922,2023-07-12T14:38:48
LT,INE018A01030,2023-07-12,NSE,EQ,EQ,buy,False,1,2471.95,45230135,1200000031484458,2023-07-12T14:39:35
HDFCNIF100,INF179KC1DB7,2023-07-12,NSE,EQ,EQ,buy,False,6,195.64,25144225,1100000030326209,2023-07-12T14:40:32
HDFCSML250,INF179KC1FB2,2023-07-12,NSE,EQ,EQ,buy,False,18,109.24,25196940,1100000030575555,2023-07-12T14:43:28
HDFCNIF100,INF179KC1DB7,2023-07-13,BSE,EQ,B,buy,False,1,195.0,916000,1689219900008039165,2023-07-13T10:24:08
HDFCNIF100,INF179KC1DB7,2023-07-13,BSE,EQ,B,buy,False,4,196.0,916200,1689219900008039165,2023-07-13T10:24:08
HDFCNIF100,INF179KC1DB7,2023-07-13,NSE,EQ,EQ,buy,False,2,195.8,21716972,1100000009750540,2023-07-13T10:25:46
MOM100,INF247L01023,2023-07-14,NSE,EQ,EQ,buy,False,2,38.6,43685784,1200000024961613,2023-07-14T13:29:54
MOM100,INF247L01023,2023-07-14,NSE,EQ,EQ,buy,False,1,38.6,43685785,1200000024961613,2023-07-14T13:29:54
MOM100,INF247L01023,2023-07-14,NSE,EQ,EQ,buy,False,72,38.6,43685786,1200000024961613,2023-07-14T13:29:54
INDIGO,INE646L01027,2023-07-14,NSE,EQ,EQ,buy,False,2,2634.1,23911484,1100000021796675,2023-07-14T13:31:45
JSWENERGY,INE121E01018,2023-07-17,BSE,EQ,A,buy,False,5,294.25,82951900,1689576597231165961,2023-07-17T12:24:23
SETFNIF50,INF200KA1FS1,2023-07-17,NSE,EQ,EQ,buy,False,3,203.9,63781408,1300000019504118,2023-07-17T12:25:27
HDFCNIF100,INF179KC1DB7,2023-07-18,NSE,EQ,EQ,buy,False,15,198.0,21716177,1100000009319589,2023-07-18T10:20:23
HDFCBANK,INE040A01034,2023-07-18,NSE,EQ,EQ,buy,False,3,1688.45,21723513,1100000009359486,2023-07-18T10:20:55
LT,INE018A01030,2023-07-18,NSE,EQ,EQ,buy,False,1,2473.0,41477324,1200000009037413,2023-07-18T10:22:07
SETFNIF50,INF200KA1FS1,2023-07-18,NSE,EQ,EQ,buy,False,5,205.3,61872091,1300000009854300,2023-07-18T10:22:53
JSWENERGY,INE121E01018,2023-07-19,BSE,EQ,A,buy,False,2,295.4,63702300,1689749077537934233,2023-07-19T12:31:30
SUZLON,INE040H01021,2023-07-24,NSE,EQ,EQ,buy,False,50,20.5,62258135,1300000010338240,2023-07-24T10:19:05
NHPC,INE848E01016,2023-07-24,NSE,EQ,EQ,buy,False,20,48.6,41579071,1200000009267408,2023-07-24T10:21:25
M&M,INE101A01026,2023-07-24,NSE,EQ,EQ,buy,False,3,1546.5,41639497,1200000009682914,2023-07-24T10:25:30
M&M,INE101A01026,2023-07-24,NSE,EQ,EQ,buy,False,2,1546.5,41639432,1200000009682914,2023-07-24T10:25:30
IRCON,INE962Y01021,2023-07-24,NSE,EQ,EQ,buy,False,5,95.1,21970905,1100000010089704,2023-07-24T10:27:21
ICICIBANK,INE090A01021,2023-07-24,NSE,EQ,EQ,buy,False,5,1002.5,22122277,1100000010467622,2023-07-24T10:35:20
MSUMI,INE0FS801015,2023-07-24,NSE,EQ,EQ,buy,False,20,58.2,41780112,1200000009938130,2023-07-24T10:35:43
RELIANCE,INE002A01018,2023-07-24,NSE,EQ,EQ,buy,False,3,2502.5,62691796,1300000012070438,2023-07-24T10:39:03
MOM100,INF247L01023,2023-07-24,NSE,EQ,EQ,buy,False,4,39.34,41904704,1200000011493185,2023-07-24T10:45:26
MOM100,INF247L01023,2023-07-24,NSE,EQ,EQ,buy,False,11,39.34,41904705,1200000011493185,2023-07-24T10:45:26
DLF,INE271C01023,2023-07-24,NSE,EQ,EQ,buy,False,5,500.1,22353189,1100000012090822,2023-07-24T10:49:06
TATACOMM,INE151A01013,2023-07-24,NSE,EQ,EQ,buy,False,3,1605.5,62920247,1300000013561198,2023-07-24T10:51:08
HIGHENE-XT,INE783E01023,2023-07-24,BSE,EQ,XT,buy,False,1,523.0,5188200,1690169400001076688,2023-07-24T10:55:56
AMARAJABAT,INE885A01032,2023-07-24,NSE,EQ,EQ,buy,False,3,627.5,1818224,1000000011351404,2023-07-24T11:01:23
SUNPHARMA,INE044A01036,2023-07-24,NSE,EQ,EQ,buy,False,2,1105.25,63463870,1300000015772417,2023-07-24T11:23:02
AXISBANK,INE238A01034,2023-07-26,NSE,EQ,EQ,buy,False,3,973.0,3956897,1000000027053343,2023-07-26T14:00:18
AXISBANK,INE238A01034,2023-07-26,NSE,EQ,EQ,buy,False,3,973.0,3957212,1000000027053343,2023-07-26T14:00:19
BEEKAY-X,INE213D01015,2023-07-26,BSE,EQ,X,buy,False,2,575.0,23411500,1690342200003151165,2023-07-26T14:16:10
SJVN,INE002L01015,2023-07-26,NSE,EQ,EQ,buy,False,18,58.1,65169118,1300000027572613,2023-07-26T14:16:52
HINDUNILVR,INE030A01027,2023-07-28,NSE,EQ,EQ,buy,False,2,2585.0,22355480,1100000013604720,2023-07-28T11:08:53
CESC,INE486A01021,2023-07-28,NSE,EQ,EQ,buy,False,15,76.0,2892069,1000000019268160,2023-07-28T12:52:58
SETFNN50,INF200KA1598,2023-07-31,NSE,EQ,EQ,buy,False,5,475.18,62492680,1300000011958679,2023-07-31T10:55:45
PVRINOX,INE191H01014,2023-07-31,NSE,EQ,EQ,buy,False,2,1564.0,42551325,1200000013554253,2023-07-31T10:56:46
NETWORK18,INE870H01013,2023-07-31,NSE,EQ,EQ,buy,False,35,58.45,42634431,1200000014000869,2023-07-31T11:02:34
HDFCSML250,INF179KC1FB2,2023-08-01,NSE,EQ,EQ,buy,False,10,115.0,20542245,1100000002428766,2023-08-01T09:24:53
CHALET,INE427F01016,2023-08-01,NSE,EQ,EQ,buy,False,2,487.7,437442,1000000002239162,2023-08-01T09:27:11
HINDALCO,INE038A01020,2023-08-01,NSE,EQ,EQ,sell,False,1,469.9,20803443,1100000003688444,2023-08-01T09:32:52
UFLEX,INE516A01017,2023-08-01,NSE,EQ,EQ,buy,False,1,437.9,60797163,1300000003588117,2023-08-01T09:33:12
HINDALCO,INE038A01020,2023-08-01,NSE,EQ,EQ,sell,False,1,468.0,20891527,1100000004116724,2023-08-01T09:35:49
BIKAJI,INE00E101023,2023-08-01,NSE,EQ,EQ,buy,False,2,489.95,643849,1000000003455062,2023-08-01T09:36:14
NTPC,INE733E01010,2023-08-02,NSE,EQ,EQ,sell,False,20,223.7,40436792,1200000002079193,2023-08-02T09:24:07
HINDUNILVR,INE030A01027,2023-08-02,NSE,EQ,EQ,sell,False,6,2540.1,20675439,1100000003150318,2023-08-02T09:28:25
ITC,INE154A01025,2023-08-02,NSE,EQ,EQ,sell,False,10,461.5,21440261,1100000004361846,2023-08-02T09:55:07
PALREDTEC,INE218G01033,2023-08-02,NSE,EQ,EQ,buy,False,12,146.3,41360923,1200000004997545,2023-08-02T10:05:22
BIKAJI,INE00E101023,2023-08-02,NSE,EQ,EQ,buy,False,2,490.1,1228994,1000000007695274,2023-08-02T10:08:11
HDFCSML250,INF179KC1FB2,2023-08-02,NSE,EQ,EQ,buy,False,10,114.0,22272989,1100000006426999,2023-08-02T10:34:41
ETHOSLTD,INE04TZ01018,2023-08-03,NSE,EQ,EQ,buy,False,2,1405.0,22219823,1100000013334126,2023-08-03T10:51:46
ETHOSLTD,INE04TZ01018,2023-08-03,NSE,EQ,EQ,buy,False,1,1431.7,26284051,1100000036754098,2023-08-03T14:59:57
